x,Intensity
-176037.60376037605,0.34119569123611293
-175997.599759976,0.3419794122737178
-175957.59575957595,0.34276573965427676
-175917.5917591759,0.34355465570849103
-175877.5877587759,0.3443461432952871
-175837.58375837584,0.3451401848220473
-175797.5797579758,0.3459367627760142
-175757.57575757575,0.3467358595478264
-175717.57175717573,0.34753745760550786
-175677.56775677568,0.34834153943132484
-175637.56375637563,0.3491480871437319
-175597.55975597558,0.34995708298730105
-175557.55575557557,0.35076850930334874
-175517.55175517552,0.35158234826090107
-175477.54775477547,0.3523985818462594
-175437.54375437542,0.3532171922904122
-175397.5397539754,0.35403816151911355
-175357.53575357536,0.3548614716231425
-175317.5317531753,0.35568710433864786
-175277.5277527753,0.35651504182312305
-175237.52375237524,0.3573452659177208
-175197.5197519752,0.358177758230185
-175157.51575157515,0.35901250079292746
-175117.5117511751,0.35984947522359023
-175077.50775077508,0.36068866300662367
-175037.50375037504,0.36153004620494983
-174997.499749975,0.36237360625182463
-174957.49574957497,0.3632193244742659
-174917.49174917492,0.3640671828477808
-174877.48774877487,0.3649171625581908
-174837.48374837483,0.3657692451573516
-174797.4797479748,0.3666234119082301
-174757.47574757476,0.3674796445669734
-174717.4717471747,0.3683379240047913
-174677.46774677467,0.36919823168287225
-174637.46374637465,0.37006054918032794
-174597.4597459746,0.37092485741153775
-174557.45574557455,0.3717911373781415
-174517.4517451745,0.3726593706438851
-174477.4477447745,0.3735295378529162
-174437.44374437444,0.3744016206871863
-174397.4397439744,0.3752755996877204
-174357.43574357434,0.3761514559565624
-174317.43174317433,0.377029170531707
-174277.42774277428,0.3779087244500882
-174237.42374237423,0.37879009849300416
-174197.4197419742,0.37967327346583085
-174157.41574157416,0.38055823027012414
-174117.41174117412,0.3814449497104078
-174077.40774077407,0.38233341258522785
-174037.40374037402,0.3832235994812711
-173997.399739974,0.3841154911998238
-173957.39573957396,0.38500906847170263
-173917.3917391739,0.38590431178473267
-173877.3877387739,0.3868012020076798
-173837.38373837384,0.3876997192706813
-173797.3797379738,0.3885998444753093
-173757.37573757375,0.3895015581067673
-173717.3717371737,0.39040484046584173
-173677.36773677368,0.3913096722415529
-173637.36373637363,0.39221603353160706
-173597.3597359736,0.39312390516092743
-173557.35573557357,0.39403326715001163
-173517.35173517352,0.3949440999148415
-173477.34773477347,0.39585638408069823
-173437.34373437343,0.396770099277043
-173397.3397339734,0.3976852262456719
-173357.33573357336,0.3986017452468364
-173317.3317331733,0.3995196361783663
-173277.32773277326,0.40043887954414015
-173237.32373237325,0.40135945527205946
-173197.3197319732,0.4022813435678674
-173157.31573157315,0.4032045243160144
-173117.3117311731,0.40412897807306863
-173077.3077307731,0.4050546844641353
-173037.30373037304,0.4059816237001037
-172997.299729973,0.40690977578052473
-172957.29572957294,0.40783912081168205
-172917.29172917292,0.4087696383190243
-172877.28772877288,0.40970130869072774
-172837.28372837283,0.4106341116990519
-172797.2797279728,0.41156802707026074
-172757.27572757276,0.41250303505017455
-172717.27172717272,0.41343911508588366
-172677.26772677267,0.4143762473481965
-172637.26372637262,0.4153144113923035
-172597.2597259726,0.41625358704745635
-172557.25572557256,0.41719375426487226
-172517.2517251725,0.41813489276849813
-172477.2477247725,0.41907698203019955
-172437.24372437244,0.42002000203878587
-172397.2397239724,0.4209639324549098
-172357.23572357235,0.4219087529325112
-172317.23172317233,0.4228544429943596
-172277.22772277228,0.4238009825227826
-172237.22372237223,0.4247483510749846
-172197.2197219722,0.4256965280787122
-172157.21572157217,0.426645493507668
-172117.21172117212,0.42759522652621884
-172077.20772077207,0.42854570713738266
-172037.20372037202,0.42949691460493167
-171997.199719972,0.43044882841452076
-171957.19571957196,0.4314014283018358
-171917.1917191719,0.4323546937917917
-171877.18771877186,0.4333086042534052
-171837.18371837185,0.4342631392088811
-171797.1797179718,0.43521827821638254
-171757.17571757175,0.43617400068175
-171717.17171717173,0.4371302860737945
-171677.16771677168,0.4380871137650746
-171637.16371637164,0.43904446342087533
-171597.1597159716,0.4400023140975804
-171557.15571557154,0.44096064549426756
-171517.15171517152,0.44191943703747744
-171477.14771477148,0.44287866796204944
-171437.14371437143,0.4438383177309247
-171397.1397139714,0.4447983657064634
-171357.13571357136,0.44575879141552144
-171317.13171317131,0.44671957391534095
-171277.12771277127,0.4476806928755843
-171237.12371237122,0.44864212744628384
-171197.1197119712,0.44960385702105254
-171157.11571157115,0.450565860935111
-171117.1117111711,0.45152811847890834
-171077.1077107711,0.45249060918771045
-171037.10371037104,0.4534533121978846
-170997.099709971,0.4544162069168249
-170957.09570957095,0.455379272617642
-170917.09170917093,0.45634248841348113
-170877.08770877088,0.4573058341982121
-170837.08370837083,0.45826928862215166
-170797.07970797078,0.4592328314166629
-170757.07570757077,0.4601964417881978
-170717.07170717072,0.46116009889359316
-170677.06770677067,0.4621237822506448
-170637.06370637062,0.46308747081247803
-170597.0597059706,0.4640511442581846
-170557.05570557056,0.4650147818422825
-170517.0517051705,0.46597836263820086
-170477.04770477046,0.46694186610174143
-170437.04370437044,0.46790527154472145
-170397.0397039704,0.46886855817548934
-170357.03570357035,0.46983170549004416
-170317.03170317033,0.4707946926660504
-170277.02770277028,0.47175749895971064
-170237.02370237024,0.4727201038351654
-170197.0197019702,0.47368248650561534
-170157.01570157014,0.4746446261334602
-170117.01170117012,0.47560650250039005
-170077.00770077007,0.4765680945680775
-170037.00370037003,0.4775293817326747
-169996.99969997,0.47849034346723884
-169956.99569956996,0.47945095902560375
-169916.9916991699,0.48041120778888347
-169876.98769876987,0.4813710690732626
-169836.98369836985,0.48233052232259993
-169796.9796979698,0.48328954693996506
-169756.97569756975,0.48424812215168933
-169716.9716971697,0.4852062275383677
-169676.9676967697,0.4861638424164544
-169636.96369636964,0.48712094643197035
-169596.9596959696,0.4880775184794269
-169556.95569556954,0.489033538482387
-169516.95169516953,0.4899889855071006
-169476.94769476948,0.4909438393457227
-169436.94369436943,0.4918980793614369
-169396.93969396938,0.49285168495020665
-169356.93569356936,0.49380463565366023
-169316.93169316932,0.49475691087549944
-169276.92769276927,0.4957084903804109
-169236.92369236925,0.49665935341749373
-169196.9196919692,0.49760947961183677
-169156.91569156916,0.498558848730518
-169116.9116911691,0.4995074401162749
-169076.90769076906,0.5004552333806075
-169036.90369036904,0.5014022082821347
-168996.899689969,0.5023483442222787
-168956.89568956895,0.5032936208888102
-168916.89168916893,0.5042380179388495
-168876.88768876888,0.5051815152642658
-168836.88368836883,0.5061240921407958
-168796.8796879688,0.5070657287216178
